j,i,wait,delay,service,n_node,n_queue,rho,job
10,27,188.812849,12.660777,176.152072,0.766186,0.049467,0.179180,6.357143
10,28,184.640014,12.208606,172.431408,0.741437,0.047761,0.173419,6.172414
10,29,186.553390,12.826789,173.726602,0.745163,0.049738,0.173856,6.166667
10,30,182.076238,12.399229,169.677009,0.724706,0.048134,0.169143,6.064516
10,31,181.345732,12.188970,169.156761,0.724588,0.047461,0.169282,6.062500
10,32,178.578474,11.808065,166.770409,0.720573,0.046022,0.168638,6.151515
10,33,176.765750,11.450245,165.315505,0.720115,0.044669,0.168862,6.235294
10,34,175.916563,11.212158,164.704405,0.717027,0.043789,0.168309,6.228571
10,35,174.048970,11.240439,162.808531,0.710794,0.044083,0.166678,6.222222
10,36,170.685201,10.928205,159.756996,0.693960,0.042892,0.162767,6.108108
10,37,171.714785,11.328775,160.386010,0.709611,0.045946,0.165916,6.157895
10,38,171.126858,11.030650,160.096209,0.705613,0.044768,0.165211,6.153846
10,39,170.644282,10.982607,159.661675,0.714753,0.045258,0.167374,6.300000
10,40,169.085536,10.708041,158.377494,0.703901,0.044155,0.164937,6.243902
10,41,168.543250,10.446870,158.096380,0.693957,0.043103,0.162714,6.142857
10,42,166.001417,10.198135,155.803282,0.684471,0.042101,0.160593,6.139535
10,43,167.543576,10.067673,157.475903,0.692671,0.041613,0.162764,6.181818
10,44,165.786122,9.838862,155.947259,0.680761,0.040689,0.160018,6.088889
10,45,167.484997,9.816841,157.668156,0.704837,0.041224,0.165903,6.130435
10,46,167.953832,9.769261,158.184572,0.700908,0.040793,0.165029,6.085106
10,47,167.645404,9.785492,157.859912,0.702345,0.041044,0.165325,6.125000
10,48,167.828000,9.737780,158.090220,0.698220,0.040640,0.164395,6.081633
10,49,166.413480,9.667418,156.746062,0.692529,0.040356,0.163043,6.080000
10,50,168.207428,10.646415,157.561012,0.714488,0.047698,0.166698,6.156863
10,51,167.940753,10.437662,157.503091,0.706722,0.046781,0.164985,6.076923
10,52,170.327677,11.529263,158.798414,0.711440,0.050052,0.165347,6.056604
10,53,172.024948,12.204010,159.820937,0.711538,0.051537,0.165000,6.018519
10,54,174.299897,12.708623,161.591274,0.713599,0.052606,0.165248,6.000000
10,55,172.885307,12.477557,160.407751,0.706970,0.051667,0.163826,6.000000
10,56,172.927618,12.285894,160.641725,0.704527,0.050860,0.163417,5.982456
10,57,170.779790,12.070352,158.709438,0.695051,0.049983,0.161267,5.931034
10,58,170.733585,11.866805,158.866780,0.699379,0.049161,0.162555,5.966102
10,59,170.057003,11.692882,158.364120,0.702541,0.048523,0.163504,6.016667
10,60,169.133905,11.498001,157.635905,0.698863,0.047728,0.162784,6.016393
10,61,167.868260,11.578485,156.289775,0.690806,0.047532,0.160819,5.967742
10,62,167.329471,11.391736,155.937736,0.689932,0.046778,0.160789,5.968254
10,63,167.629080,11.614381,156.014699,0.689901,0.047514,0.160597,5.953125
11,0,211.126965,50.699859,160.427106,3.206861,0.770093,0.609192,26.000000
11,1,200.207249,35.253662,164.953587,2.577230,0.486947,0.522571,20.500000
11,2,232.288845,66.137641,166.151204,2.624967,0.715880,0.477272,19.000000
11,3,239.679236,49.769679,189.909558,2.518128,0.538307,0.494955,17.750000
11,4,217.401991,40.551321,176.850670,2.358545,0.440509,0.479509,18.200000
11,5,235.423909,56.552591,178.871317,2.773996,0.706268,0.516932,19.166667
11,6,223.724595,48.502949,175.221645,2.621106,0.605698,0.503852,19.000000
11,7,223.709579,44.458167,179.251411,2.572164,0.550108,0.505514,18.750000
11,8,237.124818,51.181227,185.943591,2.733064,0.625110,0.526989,19.111111
11,9,228.494093,46.349479,182.144614,2.647336,0.566160,0.520294,19.200000
11,10,217.835134,42.663865,175.171269,2.495363,0.519322,0.494010,18.636364
11,11,210.504549,39.297121,171.207428,2.389201,0.477818,0.477846,18.333333
11,12,205.400323,37.272965,168.127358,2.319213,0.451312,0.466975,18.230769
11,13,205.349811,36.696721,168.653089,2.258431,0.434040,0.456098,17.714286
11,14,207.463744,34.491487,172.972257,2.269030,0.407563,0.465367,17.666667
11,15,212.734389,35.540794,177.193595,2.330275,0.417777,0.478124,17.750000
11,16,211.682652,33.867417,177.815235,2.274931,0.396177,0.469688,17.470588
11,17,209.950111,33.107147,176.842964,2.284731,0.389395,0.473834,17.611111
11,18,223.006409,45.936797,177.069612,2.587075,0.624356,0.490680,18.631579
11,19,221.863403,46.979871,174.883533,2.632434,0.651448,0.495247,19.050000
11,20,222.539684,47.777894,174.761790,2.687929,0.669256,0.504668,19.428571
11,21,216.997338,45.685986,171.311352,2.643765,0.640197,0.500892,19.636364
11,22,214.539240,44.106738,170.432502,2.618273,0.617582,0.500173,19.695652
11,23,226.536879,54.247469,172.289410,2.768267,0.740082,0.507046,19.875000
11,24,224.377926,52.465713,171.912213,2.732743,0.714708,0.504509,19.800000
11,25,223.546019,50.513395,173.032624,2.702268,0.687847,0.503605,19.615385
11,26,224.321371,51.018064,173.303308,2.752066,0.701692,0.512593,19.851852
11,27,221.468997,49.237725,172.231272,2.706282,0.677057,0.507306,19.750000
11,28,219.950431,47.539873,172.410558,2.685675,0.653710,0.507991,19.689655
11,29,221.036560,47.285604,173.750955,2.702514,0.648729,0.513446,19.800000
11,30,218.539289,45.760262,172.779027,2.649620,0.627803,0.505454,19.580645
11,31,216.926231,44.760898,172.165333,2.647307,0.614829,0.508120,19.781250
11,32,214.947199,43.415700,171.531498,2.617750,0.596321,0.505357,19.727273
11,33,211.167154,42.216507,168.950646,2.565108,0.579527,0.496395,19.558824
11,34,209.333609,41.398336,167.935274,2.528071,0.566318,0.490438,19.371429
11,35,207.808775,40.297673,167.511101,2.503511,0.551112,0.488100,19.277778
11,36,207.100584,39.208547,167.892037,2.473912,0.536217,0.484424,19.135135
11,37,209.035329,40.723864,168.311465,2.500958,0.553890,0.486767,19.184211
11,38,208.288301,40.038357,168.249945,2.494952,0.544207,0.487686,19.230769
11,39,206.021263,39.088280,166.932984,2.464901,0.531161,0.483435,19.150000
11,40,203.252784,38.299050,164.953735,2.439355,0.520721,0.479658,19.243902
11,41,201.650399,37.570368,164.080031,2.430322,0.511099,0.479806,19.333333
11,42,200.721338,36.973338,163.748000,2.417437,0.502423,0.478753,19.325581
11,43,198.544495,36.273589,162.270905,2.397110,0.493044,0.476016,19.409091
11,44,196.832331,35.467510,161.364821,2.368546,0.482088,0.471614,19.288889
11,45,196.807597,35.368024,161.439573,2.362772,0.478824,0.470987,19.195652
11,46,202.688171,40.091261,162.596910,2.458877,0.548248,0.477657,19.404255
11,47,201.651232,39.964488,161.686744,2.453809,0.547091,0.476680,19.479167
11,48,201.918991,39.988198,161.930792,2.465665,0.547785,0.479470,19.530612
11,49,200.379344,39.251903,161.127441,2.452719,0.537753,0.478741,19.580000
11,50,202.994792,41.760298,161.234494,2.505312,0.577642,0.481918,19.666667
11,51,203.278453,41.294954,161.983499,2.501550,0.570116,0.482859,19.596154
11,52,204.021744,41.538616,162.483129,2.530568,0.576384,0.488546,19.811321
11,53,204.340850,41.780822,162.560028,2.540244,0.579667,0.490144,19.851852
11,54,203.421309,41.132541,162.288768,2.533417,0.570696,0.490680,19.945455
11,55,202.985273,40.405702,162.579570,2.510512,0.560558,0.487488,19.785714
11,56,202.447049,39.885521,162.561528,2.500519,0.552850,0.486917,19.771930
11,57,201.068218,39.197840,161.870378,2.481943,0.543318,0.484656,19.724138
11,58,201.026142,38.875317,162.150825,2.469975,0.537166,0.483202,19.644068
11,59,201.583707,38.485615,163.098093,2.469549,0.530905,0.484661,19.583333
11,60,201.187814,38.258088,162.929725,2.467431,0.527522,0.484977,19.606557
11,61,200.312448,37.641022,162.671426,2.458180,0.519014,0.484792,19.612903
11,62,199.420351,37.067967,162.352385,2.441834,0.511018,0.482704,19.587302
11,63,199.838597,36.745194,163.093403,2.436323,0.505401,0.482731,19.500000
