j,i,wait,delay,service,n_node,n_queue,rho,job
10,59,114.105706,11.081782,103.023924,2.725801,0.281569,0.349176,38.100000
10,60,114.682024,11.277355,103.404669,2.734165,0.285132,0.349862,38.065574
10,61,114.961612,11.522205,103.439407,2.743178,0.291177,0.350286,38.112903
10,62,114.765011,11.391248,103.373763,2.737855,0.287775,0.350011,38.126984
10,63,114.946292,11.502202,103.444089,2.742777,0.290259,0.350360,38.156250
11,0,120.516206,7.822409,112.693797,1.589117,0.103146,0.212282,23.000000
11,1,175.258976,53.149616,122.109360,2.938190,0.969383,0.281258,25.000000
11,2,146.945454,35.460022,111.485432,2.488591,0.646730,0.263123,25.000000
11,3,139.274724,34.321517,104.953207,2.461494,0.643229,0.259752,26.500000
11,4,130.257968,30.071076,100.186891,2.402683,0.574731,0.261136,28.200000
11,5,160.903133,57.092320,103.810812,2.789041,0.960346,0.261242,28.000000
11,6,156.124902,52.508056,103.616846,2.609057,0.866007,0.249007,27.142857
11,7,151.075335,48.340846,102.734488,2.524530,0.797777,0.246679,26.625000
11,8,142.977645,43.676455,99.301190,2.399537,0.721786,0.239679,26.444444
11,9,141.725279,39.308809,102.416470,2.350756,0.649608,0.243021,26.000000
11,10,139.578433,35.975875,103.602558,2.265778,0.593437,0.238906,25.636364
11,11,152.289243,44.908664,107.380579,2.398553,0.701603,0.242421,25.416667
11,12,149.348663,41.774501,107.574163,2.321538,0.651558,0.238569,24.846154
11,13,152.214274,43.520593,108.693681,2.353305,0.674078,0.239890,24.928571
11,14,148.026425,41.829385,106.197039,2.303519,0.650886,0.236090,24.933333
11,15,160.802759,55.053330,105.749429,2.560835,0.898734,0.237443,25.312500
11,16,158.165335,51.922996,106.242338,2.503261,0.847342,0.236560,25.000000
11,17,155.807432,50.372728,105.434703,2.501285,0.828721,0.238938,25.444444
11,18,154.511530,49.648494,104.863036,2.468188,0.812608,0.236511,25.263158
11,19,150.905574,47.522397,103.383178,2.411885,0.777782,0.233443,25.250000
11,20,148.470139,45.333526,103.136613,2.375468,0.741968,0.233357,25.285714
11,21,148.523993,44.955044,103.568949,2.378914,0.735795,0.234731,25.272727
11,22,161.356116,56.161203,105.194912,2.522303,0.872201,0.235729,25.260870
11,23,159.382174,54.277230,105.104944,2.463055,0.840263,0.231828,24.875000
11,24,157.965694,52.648996,105.316698,2.444778,0.815437,0.232763,24.920000
11,25,158.368169,52.343699,106.024470,2.450619,0.810585,0.234291,24.923077
11,26,159.002298,51.860239,107.142059,2.443330,0.799253,0.234868,24.888889
11,27,157.717804,50.768116,106.949688,2.416473,0.781156,0.233617,24.821429
11,28,155.319173,49.105662,106.213511,2.393682,0.755975,0.233958,24.965517
11,29,157.236470,49.260744,107.975726,2.421856,0.758045,0.237687,24.933333
11,30,159.482449,50.267298,109.215152,2.446247,0.769953,0.239471,24.838710
11,31,157.819655,48.696445,109.123211,2.423632,0.745892,0.239677,24.812500
11,32,158.734927,47.659468,111.075459,2.430735,0.729490,0.243035,24.787879
11,33,157.258824,46.578899,110.679925,2.418473,0.713993,0.243497,24.882353
11,34,161.903060,50.647712,111.255347,2.519706,0.794250,0.246494,25.085714
11,35,160.955442,50.221818,110.733623,2.514472,0.790084,0.246341,25.194444
11,36,160.371409,49.301020,111.070389,2.511969,0.776318,0.247950,25.297297
11,37,158.785042,48.118809,110.666232,2.490343,0.757833,0.247501,25.342105
11,38,162.434816,51.598536,110.836281,2.546262,0.811520,0.247820,25.435897
11,39,161.924935,51.017304,110.907631,2.529192,0.800530,0.246952,25.300000
11,40,161.261978,49.868619,111.393359,2.541006,0.783144,0.251123,25.536585
11,41,159.917701,48.718245,111.199456,2.525214,0.765160,0.251436,25.571429
11,42,160.006801,48.454434,111.552367,2.552080,0.766901,0.255026,25.813953
11,43,158.897065,47.451019,111.446046,2.526293,0.750719,0.253653,25.704545
11,44,157.417902,46.708108,110.709793,2.507129,0.739651,0.252497,25.711111
11,45,156.045280,45.729236,110.316044,2.494776,0.724323,0.252922,25.869565
11,46,154.764044,44.776133,109.987911,2.469467,0.709182,0.251469,25.829787
11,47,154.464666,44.371395,110.093271,2.456256,0.701311,0.250706,25.729167
11,48,153.159912,43.501783,109.658129,2.432267,0.687507,0.249251,25.632653
11,49,152.007450,42.661475,109.345975,2.417928,0.674290,0.249091,25.660000
11,50,151.736642,42.381981,109.354662,2.420045,0.671250,0.249828,25.705882
11,51,151.780956,42.412260,109.368696,2.419916,0.671585,0.249762,25.596154
11,52,150.621374,41.639761,108.981613,2.411889,0.659526,0.250338,25.735849
11,53,150.650762,41.762312,108.888451,2.400547,0.657877,0.248953,25.592593
11,54,150.132984,41.250446,108.882538,2.401265,0.650858,0.250058,25.709091
11,55,148.990953,40.535995,108.454958,2.385228,0.639622,0.249372,25.732143
11,56,151.541625,43.263033,108.278592,2.414299,0.675612,0.248384,25.719298
11,57,150.607284,42.780192,107.827092,2.397555,0.667863,0.247099,25.655172
11,58,149.569713,42.110519,107.459194,2.386805,0.657637,0.247024,25.694915
11,59,148.734541,41.661643,107.072899,2.369878,0.650164,0.245674,25.616667
11,60,148.951975,41.444071,107.507903,2.374717,0.647162,0.246794,25.672131
11,61,150.607280,42.433388,108.173891,2.430115,0.675004,0.250730,25.967742
11,62,150.103865,41.804890,108.298975,2.430665,0.665223,0.252206,26.031746
11,63,151.685777,42.884318,108.801459,2.463354,0.686006,0.253907,26.031250
12,0,151.063997,35.283127,115.780870,0.537805,0.125612,0.103048,5.000000
12,1,157.713000,17.641563,140.071437,0.393871,0.062806,0.082766,3.000000
12,2,173.476612,34.520586,138.956026,0.313527,0.058839,0.063672,2.333333
12,3,156.642206,25.890440,130.751766,0.337036,0.044129,0.073227,2.250000
12,4,160.151644,25.646449,134.505195,0.363924,0.048658,0.078816,2.400000
12,5,160.151644,25.646449,134.505195,0.303270,0.040549,0.065680,2.000000
12,6,173.761046,21.372041,152.389005,0.316662,0.034756,0.070477,2.000000
12,7,169.231468,18.318892,150.912576,0.326905,0.030411,0.074123,2.250000
12,8,193.884714,16.029031,177.855683,0.380620,0.027032,0.088397,2.111111
12,9,179.135132,14.248027,164.887105,0.346924,0.024329,0.080649,2.000000
12,10,182.485671,12.823225,169.662447,0.347696,0.022117,0.081395,1.909091
12,11,179.898547,11.657477,168.241070,0.357695,0.020274,0.084355,2.000000
12,12,178.747223,10.686020,168.061203,0.367384,0.018715,0.087167,2.230769
12,13,181.266379,10.181382,171.084996,0.398624,0.018499,0.095031,2.500000
12,14,172.459568,9.454141,163.005427,0.376889,0.017266,0.089906,2.400000
12,15,180.079033,8.823865,171.255168,0.398093,0.016187,0.095476,2.312500
12,16,171.394499,8.272373,163.122125,0.378086,0.015235,0.090713,2.294118
12,17,164.659285,7.976684,156.682600,0.365866,0.014889,0.087744,2.388889
12,18,164.659285,7.976684,156.682600,0.346610,0.014106,0.083126,2.263158
12,19,176.641432,7.940958,168.700474,0.351024,0.013820,0.084301,2.250000
12,20,176.641432,7.940958,168.700474,0.334309,0.013162,0.080287,2.142857
12,21,181.331018,9.132904,172.198114,0.344740,0.015513,0.082307,2.136364
12,22,187.460149,10.036800,177.423348,0.347398,0.016419,0.082745,2.130435
12,23,184.215421,9.685005,174.530416,0.342928,0.015957,0.081743,2.166667
12,24,184.856829,9.814896,175.041933,0.345680,0.016360,0.082330,2.160000
12,25,182.073550,9.466562,172.606989,0.342041,0.015875,0.081542,2.192308
12,26,175.569315,9.072121,166.497194,0.335081,0.015287,0.079949,2.185185
12,27,169.610109,8.709237,160.900872,0.323987,0.014741,0.077311,2.142857
12,28,169.610109,8.709237,160.900872,0.312815,0.014233,0.074646,2.068966
12,29,174.030125,8.997824,165.032300,0.317526,0.014621,0.075726,2.100000
12,30,170.724446,8.664572,162.059874,0.309586,0.014149,0.073859,2.064516
12,31,170.724446,8.664572,162.059874,0.299912,0.013707,0.071551,2.000000
12,32,166.909466,8.355123,158.554343,0.294813,0.013292,0.070380,2.030303
12,33,165.280578,8.067015,157.213563,0.296858,0.012901,0.070989,2.088235
12,34,165.796581,8.121968,157.674613,0.302048,0.013267,0.072195,2.142857
12,35,163.717727,8.047600,155.670127,0.299908,0.013257,0.071663,2.166667
12,36,161.265765,7.796112,153.469653,0.295722,0.012899,0.070706,2.135135
12,37,164.293933,7.640695,156.653238,0.307843,0.012763,0.073770,2.157895
12,38,166.148203,7.769677,158.378526,0.313920,0.013174,0.075186,2.205128
12,39,165.757380,7.925954,157.831426,0.322803,0.014298,0.077126,2.275000
12,40,162.484119,8.506041,153.978079,0.315782,0.014461,0.075330,2.243902
12,41,162.484119,8.506041,153.978079,0.308263,0.014117,0.073537,2.190476
12,42,160.988929,8.276148,152.712781,0.304906,0.013789,0.072779,2.186047
12,43,160.534737,8.058354,152.476383,0.309700,0.013475,0.074056,2.250000
12,44,157.009329,7.851730,149.157599,0.303314,0.013176,0.072535,2.222222
12,45,158.253884,7.726799,150.527085,0.311250,0.013090,0.074540,2.282609
12,46,157.313142,7.538340,149.774802,0.310346,0.012811,0.074384,2.276596
12,47,157.423240,8.459556,148.963684,0.310654,0.014478,0.074044,2.291667
12,48,154.604284,8.262822,146.341462,0.307837,0.014183,0.073413,2.285714
12,49,154.611324,8.152114,146.459210,0.306380,0.014002,0.073095,2.280000
12,50,155.657607,8.250722,147.406885,0.307379,0.014165,0.073304,2.294118
12,51,155.673525,8.071358,147.602167,0.309637,0.013892,0.073936,2.269231
12,52,157.219447,8.194937,149.024510,0.308638,0.013925,0.073678,2.245283
12,53,159.273543,10.286545,148.986998,0.311341,0.017240,0.073525,2.259259
12,54,156.542818,10.076615,146.466203,0.307503,0.016927,0.072644,2.236364
12,55,155.557154,9.875083,145.682071,0.305714,0.016625,0.072272,2.250000
12,56,158.849086,9.681454,149.167632,0.305647,0.016333,0.072328,2.228070
12,57,159.053795,9.495272,149.558523,0.305588,0.016051,0.072384,2.224138
12,58,158.115172,9.316116,148.799056,0.304381,0.015779,0.072150,2.237288
12,59,161.469206,9.635105,151.834102,0.316387,0.016853,0.074884,2.283333
12,60,161.469206,9.635105,151.834102,0.311201,0.016576,0.073656,2.245902
12,61,161.958732,9.459921,152.498811,0.316067,0.016309,0.074940,2.241935
12,62,159.881250,9.290994,150.590257,0.311800,0.016050,0.073938,2.222222
12,63,159.821213,9.127994,150.693219,0.310081,0.015799,0.073570,2.218750
13,0,113.437729,26.833063,86.604666,0.617323,0.146024,0.117825,6.000000
13,1,216.703745,29.706452,186.997293,0.789513,0.121973,0.166885,5.500000
13,2,222.028949,32.342070,189.686879,0.768443,0.120452,0.161998,5.333333
13,3,190.184142,24.256553,165.927589,0.660216,0.090339,0.142469,5.250000
13,4,176.157729,19.405242,156.752487,0.593144,0.072271,0.130218,4.800000
13,5,221.124130,26.191212,194.932918,0.608716,0.075652,0.133266,4.333333
13,6,200.955818,22.449610,178.506208,0.593055,0.064845,0.132053,4.285714
13,7,192.796410,19.643409,173.153001,0.608373,0.056739,0.137908,3.875000
13,8,201.613005,19.337170,182.275835,0.597118,0.053931,0.135797,3.777778
13,9,190.386229,17.613895,172.772334,0.567542,0.049248,0.129573,3.900000
13,10,210.711845,16.012632,194.699214,0.638582,0.044771,0.148453,4.000000
13,11,197.982521,14.678246,183.304275,0.599455,0.041040,0.139604,4.000000
13,12,186.324976,13.560616,172.764360,0.566252,0.037924,0.132082,3.846154
13,13,190.223901,14.597577,175.626324,0.605553,0.044510,0.140261,4.071429
13,14,188.123869,13.624405,174.499464,0.604219,0.041543,0.140669,4.066667
13,15,181.517433,14.929638,166.587795,0.573537,0.041911,0.132906,3.937500
13,16,178.869231,14.051424,164.817807,0.588252,0.039446,0.137202,4.058824
13,17,173.977467,14.481083,159.496384,0.573752,0.041615,0.133034,4.055556
13,18,173.454190,14.690441,158.763749,0.583431,0.043912,0.134880,4.105263
13,19,177.684866,18.165049,159.519817,0.590370,0.053496,0.134218,4.100000
13,20,179.080656,17.300046,161.780610,0.578593,0.050949,0.131911,4.000000
13,21,178.659346,18.290977,160.368369,0.580915,0.055223,0.131423,4.090909
13,22,175.248998,17.544724,157.704274,0.569001,0.052972,0.129007,4.086957
13,23,178.090465,16.813694,161.276771,0.569344,0.050765,0.129645,4.041667
13,24,174.983917,16.868342,158.115575,0.564831,0.052040,0.128198,4.080000
13,25,173.162850,16.617566,156.545285,0.557665,0.051219,0.126611,4.115385
13,26,173.432816,16.533794,156.899022,0.561768,0.051292,0.127619,4.185185
13,27,175.307223,15.943301,159.363921,0.569514,0.049460,0.130014,4.214286
13,28,171.743990,15.393532,156.350457,0.551577,0.047754,0.125956,4.103448
13,29,172.587086,14.880414,157.706672,0.544123,0.046162,0.124490,4.033333
13,30,170.916265,14.400401,156.515864,0.534535,0.044673,0.122465,4.000000
13,31,173.433682,14.281694,159.151988,0.550338,0.044648,0.126423,4.031250
13,32,171.359435,13.964787,157.394648,0.546588,0.043766,0.125706,4.060606
13,33,169.436790,13.554058,155.882733,0.542590,0.042478,0.125028,4.117647
13,34,167.214083,13.166799,154.047284,0.541931,0.041265,0.125167,4.085714
13,35,165.632016,12.818137,152.813879,0.535313,0.040166,0.123787,4.055556
13,36,161.713627,12.471701,149.241927,0.521493,0.039080,0.120603,3.972973
13,37,161.635382,12.203276,149.432106,0.523812,0.038281,0.121383,4.000000
13,38,160.866784,12.289538,148.577246,0.518875,0.038304,0.120143,3.974359
13,39,159.408625,12.039888,147.368736,0.517445,0.037606,0.119960,4.000000
13,40,159.276108,11.746233,147.529876,0.517489,0.036688,0.120200,4.024390
13,41,161.240655,11.466560,149.774095,0.511624,0.035815,0.118952,3.952381
13,42,158.400137,11.199896,147.200241,0.502885,0.034982,0.116976,3.953488
13,43,161.810213,10.945353,150.864860,0.501119,0.034187,0.116733,3.909091
13,44,166.213519,10.702123,155.511396,0.501837,0.033427,0.117103,3.844444
13,45,169.605488,10.486474,159.119014,0.500569,0.032724,0.116961,3.804348
13,46,169.212381,10.263358,158.949023,0.494891,0.032028,0.115716,3.765957
13,47,167.530928,10.515100,157.015828,0.488795,0.032424,0.114093,3.750000
13,48,168.360929,10.425064,157.935866,0.488507,0.032047,0.114115,3.734694
13,49,169.483793,10.216562,159.267230,0.494175,0.031406,0.115692,3.720000
13,50,171.645521,11.356799,160.288721,0.516470,0.038607,0.119466,3.823529
13,51,171.162839,11.395048,159.767791,0.512064,0.038368,0.118424,3.788462
13,52,169.607499,11.451996,158.155503,0.505668,0.038175,0.116873,3.773585
13,53,170.286572,11.485048,158.801524,0.501423,0.037796,0.115907,3.740741
13,54,170.209037,12.166345,158.042692,0.497927,0.038766,0.114790,3.727273
13,55,167.959699,11.949089,156.010610,0.490961,0.038074,0.113222,3.678571
13,56,167.312908,12.038554,155.274354,0.493967,0.038917,0.113762,3.719298
13,57,165.964313,12.220568,153.743745,0.488228,0.038951,0.112319,3.689655
13,58,166.437274,12.013440,154.423834,0.483969,0.038291,0.111420,3.661017
13,59,166.080325,12.171452,153.908873,0.483575,0.038789,0.111196,3.683333
13,60,166.370104,11.971920,154.398184,0.483976,0.038154,0.111456,3.688525
13,61,167.320482,11.778825,155.541658,0.484733,0.037538,0.111799,3.693548
13,62,166.619348,11.711522,154.907826,0.484298,0.037387,0.111728,3.730159
13,63,168.935037,11.528529,157.406507,0.487941,0.036803,0.112785,3.718750
14,0,233.999668,78.508683,155.490985,3.492120,1.171633,0.580122,25.000000
14,1,218.615976,51.703351,166.912625,2.837698,0.719553,0.529536,20.500000
14,2,237.243408,70.345864,166.897545,2.588609,0.752922,0.458922,18.666667
14,3,236.438495,52.759398,183.679098,2.380003,0.564691,0.453828,17.250000
14,4,219.204559,44.112687,175.091872,2.330685,0.478801,0.462971,18.200000
14,5,251.784963,73.256351,178.528612,3.018619,0.967383,0.512809,19.833333
14,6,236.540364,62.791158,173.749206,2.769191,0.829185,0.485001,19.285714
14,7,232.262982,54.942263,177.320718,2.671172,0.725537,0.486409,18.875000
14,8,244.765924,60.000660,184.765264,2.756051,0.756138,0.499978,19.000000
14,9,237.364566,55.355464,182.009102,2.663866,0.695078,0.492197,19.000000
14,10,226.349064,51.093936,175.255128,2.491565,0.636987,0.463644,18.181818
14,11,217.116409,46.836108,170.280301,2.364536,0.583905,0.445158,17.750000
14,12,211.821833,44.030090,167.791743,2.336437,0.549731,0.446676,18.000000
14,13,211.778743,44.237885,167.540858,2.284250,0.535955,0.437074,17.642857
14,14,215.483119,41.632412,173.850707,2.289184,0.503257,0.446482,17.466667
14,15,222.556035,45.297312,177.258723,2.406347,0.551201,0.463786,17.812500
14,16,220.801067,42.985603,177.815464,2.351375,0.521472,0.457476,17.529412
14,17,219.341670,40.922087,178.419583,2.341715,0.496135,0.461395,17.444444
14,18,221.013896,43.141848,177.872048,2.459770,0.549874,0.477474,18.105263
14,19,224.013133,46.731854,177.281279,2.556587,0.612291,0.486074,18.650000
14,20,221.431152,45.051736,176.379416,2.547642,0.590740,0.489225,18.857143
14,21,221.478329,46.744144,174.734184,2.620091,0.633517,0.496644,19.318182
14,22,218.355051,45.250785,173.104265,2.592537,0.613127,0.494852,19.434783
14,23,224.893967,50.450165,174.443802,2.680566,0.676407,0.501040,19.666667
14,24,222.264674,48.792891,173.471783,2.657595,0.654125,0.500867,19.760000
14,25,222.201395,47.008044,175.193351,2.624163,0.629710,0.498613,19.538462
14,26,224.472688,49.285863,175.186825,2.686085,0.667282,0.504701,19.851852
14,27,221.574246,47.526726,174.047520,2.641903,0.643462,0.499610,19.750000
14,28,219.945961,45.887873,174.058088,2.624022,0.621273,0.500687,19.724138
14,29,220.093616,44.955903,175.137714,2.629335,0.607978,0.505339,19.800000
14,30,217.841253,43.505712,174.335541,2.578623,0.588366,0.497564,19.548387
14,31,214.815865,42.161470,172.654395,2.551800,0.570197,0.495401,19.625000
14,32,213.337583,41.003397,172.334185,2.541638,0.554514,0.496781,19.606061
14,33,210.627671,39.975594,170.652077,2.506073,0.540164,0.491477,19.470588
14,34,208.774363,39.315919,169.458444,2.475573,0.529492,0.486520,19.342857
14,35,207.197560,38.495978,168.701582,2.456303,0.517975,0.484582,19.277778
14,36,206.394247,37.558523,168.835724,2.438174,0.505011,0.483291,19.162162
14,37,207.664914,38.475518,169.189396,2.451759,0.513825,0.484484,19.157895
14,38,207.586529,38.460695,169.125834,2.456352,0.513144,0.485802,19.230769
14,39,205.446024,37.771508,167.674516,2.428881,0.503347,0.481383,19.150000
14,40,202.915877,37.103588,165.812289,2.407482,0.494935,0.478137,19.268293
14,41,201.600765,36.745031,164.855735,2.401829,0.490863,0.477742,19.333333
14,42,200.766483,36.260820,164.505663,2.391490,0.483821,0.476917,19.325581
14,43,198.543593,35.436710,163.106883,2.365308,0.472825,0.473121,19.295455
14,44,196.623892,34.649228,161.974665,2.334325,0.462318,0.468002,19.177778
14,45,196.323065,34.169244,162.153821,2.322054,0.454913,0.466785,19.108696
14,46,198.186801,34.584281,163.602520,2.329004,0.455888,0.468279,19.063830
14,47,199.635233,35.716741,163.918492,2.373339,0.477241,0.474025,19.208333
14,48,199.129843,35.777089,163.352754,2.375446,0.478679,0.474192,19.326531
14,49,198.369618,35.299373,163.070245,2.370216,0.472226,0.474498,19.340000
14,50,200.439883,37.611137,162.828746,2.409039,0.505959,0.475770,19.490196
14,51,200.371018,37.261826,163.109191,2.404137,0.500321,0.475954,19.461538
14,52,200.680747,37.179915,163.500831,2.425232,0.500973,0.481065,19.566038
14,53,201.781975,37.864209,163.917766,2.454616,0.512867,0.485437,19.722222
14,54,201.843240,37.198045,164.645196,2.449143,0.503776,0.486342,19.672727
14,55,201.520571,36.758006,164.762565,2.445389,0.497511,0.486969,19.660714
14,56,200.815928,36.534928,164.281000,2.434558,0.493562,0.485249,19.631579
14,57,201.069378,36.442624,164.626754,2.434468,0.491112,0.485839,19.568966
14,58,199.968132,36.026544,163.941587,2.413651,0.484575,0.482269,19.542373
14,59,199.873368,36.053938,163.819430,2.405214,0.482663,0.480638,19.483333
14,60,199.686332,35.704770,163.981562,2.405689,0.477874,0.481954,19.491803
14,61,198.348916,35.155075,163.193841,2.391246,0.470505,0.480185,19.532258
14,62,197.471663,34.597058,162.874605,2.376259,0.463037,0.478305,19.492063
14,63,197.089353,34.213417,162.875935,2.366809,0.457409,0.477350,19.406250
