j,i,wait,delay,service,n_node,n_queue,rho,job
11,21,169.830831,63.118200,106.712631,3.041740,1.133702,0.272577,348.090909
11,22,169.901518,63.261840,106.639678,3.040812,1.135284,0.272218,347.826087
11,23,169.345224,63.071648,106.273576,3.037068,1.134082,0.271855,348.208333
11,24,169.707473,63.592945,106.114528,3.044180,1.143576,0.271515,347.800000
11,25,167.662905,61.959688,105.703218,3.007697,1.114203,0.270499,348.115385
11,26,166.871008,61.253633,105.617376,2.991863,1.100960,0.270129,347.962963
11,27,165.674152,60.220891,105.453261,2.965171,1.081077,0.269156,347.214286
11,28,165.906570,60.549015,105.357555,2.970816,1.087438,0.269054,346.862069
11,29,167.753708,62.662081,105.091627,3.007816,1.127366,0.268636,346.800000
11,30,167.902525,62.501197,105.401328,3.006379,1.122984,0.269056,346.741935
11,31,167.738816,62.176592,105.562223,2.998350,1.115418,0.268990,346.968750
11,32,170.579747,65.204998,105.374749,3.053037,1.171850,0.268741,347.121212
11,33,173.125507,67.746164,105.379343,3.101743,1.219043,0.268957,347.705882
11,34,174.449614,68.640424,105.809190,3.123296,1.233934,0.269909,347.685714
11,35,175.373024,69.371353,106.001672,3.146266,1.249824,0.270920,347.611111
11,36,175.452962,69.433530,106.019432,3.144154,1.249372,0.270683,346.891892
11,37,177.695411,71.468241,106.227170,3.184090,1.285560,0.271219,347.026316
11,38,176.647434,70.448537,106.198897,3.164380,1.266946,0.271062,347.051282
11,39,176.823166,70.966536,105.856630,3.178254,1.281424,0.270976,347.725000
11,40,177.554075,71.562595,105.991480,3.184227,1.288690,0.270791,347.146341
11,41,178.730441,72.535270,106.195171,3.196791,1.301781,0.270716,346.642857
11,42,179.997471,73.681906,106.315565,3.217154,1.320986,0.270881,346.302326
11,43,179.725542,73.562402,106.163140,3.215654,1.320127,0.270790,346.613636
11,44,178.979816,72.882573,106.097243,3.203524,1.308232,0.270756,346.400000
11,45,180.735834,74.252302,106.483532,3.230620,1.330400,0.271460,346.152174
11,46,181.105987,74.514487,106.591500,3.231274,1.332414,0.271266,345.638298
11,47,180.003519,73.613265,106.390254,3.214338,1.316940,0.271057,346.250000
11,48,179.534126,73.039637,106.494489,3.203319,1.305883,0.271062,346.163265
11,49,178.378622,72.125671,106.252951,3.181216,1.289188,0.270290,346.180000
11,50,178.833148,72.658920,106.174228,3.185988,1.296999,0.269856,345.843137
11,51,178.306332,72.320854,105.985478,3.173333,1.289738,0.269085,345.576923
11,52,179.002012,73.051916,105.950096,3.192086,1.305988,0.269443,346.056604
11,53,179.000609,72.907432,106.093177,3.190748,1.302872,0.269697,346.018519
11,54,178.667560,72.628674,106.038886,3.182000,1.296836,0.269309,345.800000
11,55,178.770446,72.580429,106.190017,3.181708,1.295111,0.269514,345.910714
11,56,178.258938,72.035926,106.223012,3.173282,1.285550,0.269676,346.087719
11,57,177.634413,71.467211,106.167202,3.164087,1.275899,0.269741,346.551724
11,58,177.375673,71.405976,105.969697,3.161900,1.275772,0.269447,346.728814
11,59,176.617739,70.885423,105.732316,3.149804,1.266875,0.268990,346.883333
11,60,175.923005,70.219651,105.703354,3.134606,1.254324,0.268612,346.721311
11,61,176.091392,70.543510,105.547882,3.132193,1.257421,0.267825,346.193548
11,62,176.102887,70.457531,105.645356,3.136273,1.257277,0.268428,346.476190
11,63,175.668749,70.193507,105.475241,3.128453,1.252504,0.267993,346.640625
12,0,171.030586,13.859652,157.170934,0.230055,0.018643,0.052853,77.000000
12,1,164.714785,12.396675,152.318110,0.212569,0.016054,0.049129,75.000000
12,2,164.639055,14.402383,150.236672,0.221340,0.019617,0.050431,79.000000
12,3,164.985876,13.870027,151.115849,0.224151,0.019011,0.051285,79.250000
12,4,166.107840,13.319381,152.788459,0.224997,0.018185,0.051703,78.600000
12,5,166.528013,14.010985,152.517028,0.228954,0.019449,0.052376,79.833333
12,6,162.673032,14.611644,148.061388,0.221359,0.019949,0.050353,78.571429
12,7,164.800273,15.758727,149.041546,0.231665,0.022483,0.052296,80.750000
12,8,168.462946,16.474359,151.988588,0.226103,0.022250,0.050963,77.666667
12,9,168.825205,16.812493,152.012713,0.225930,0.022613,0.050829,77.800000
12,10,166.809754,16.958230,149.851524,0.223472,0.022828,0.050161,77.545455
12,11,166.892961,16.809265,150.083696,0.222380,0.022511,0.049967,77.083333
12,12,170.752722,18.147496,152.605226,0.225229,0.023924,0.050326,76.307692
12,13,172.352870,18.067909,154.284961,0.228149,0.023891,0.051064,76.500000
12,14,174.677225,17.705294,156.971931,0.229421,0.023303,0.051530,76.266667
12,15,175.078897,17.698877,157.380020,0.229877,0.023284,0.051648,76.375000
12,16,175.952472,17.664633,158.287840,0.230716,0.023209,0.051877,76.058824
12,17,177.161639,17.577880,159.583759,0.234597,0.023280,0.052829,76.666667
12,18,175.725259,17.363152,158.362107,0.231705,0.022906,0.052200,76.210526
12,19,175.097398,16.966287,158.131111,0.229384,0.022296,0.051772,75.500000
12,20,176.405822,16.936865,159.468957,0.229661,0.022138,0.051881,75.095238
12,21,176.337620,16.693615,159.644005,0.228509,0.021747,0.051691,74.636364
12,22,174.952661,16.664009,158.288652,0.226925,0.021727,0.051300,75.000000
12,23,176.570214,16.740186,159.830027,0.228693,0.021792,0.051725,75.125000
12,24,178.573531,17.307479,161.266052,0.230440,0.022407,0.052008,74.840000
12,25,178.853558,17.228021,161.625537,0.230124,0.022246,0.051969,74.615385
12,26,178.518982,17.529814,160.989168,0.229785,0.022645,0.051785,74.629630
12,27,178.673612,17.574154,161.099458,0.230084,0.022710,0.051844,74.464286
12,28,178.054397,17.835516,160.218881,0.227944,0.022833,0.051278,73.931034
12,29,177.632899,17.916601,159.716298,0.227421,0.022939,0.051120,73.900000
12,30,178.865177,18.199087,160.666091,0.229873,0.023409,0.051616,73.967742
12,31,179.288460,18.337976,160.950485,0.232154,0.023791,0.052091,74.437500
12,32,179.441224,18.510104,160.931120,0.233051,0.024104,0.052237,74.515152
12,33,178.915268,18.505227,160.410041,0.231672,0.024017,0.051914,74.235294
12,34,179.192408,18.523759,160.668650,0.233595,0.024198,0.052349,74.571429
12,35,179.434216,18.441062,160.993154,0.233171,0.024027,0.052286,74.416667
12,36,178.602630,18.269710,160.332920,0.232035,0.023799,0.052059,74.351351
12,37,179.449977,18.521700,160.928277,0.234336,0.024283,0.052513,74.684211
12,38,179.606797,18.591584,161.015213,0.234511,0.024368,0.052536,74.743590
12,39,179.343382,18.565279,160.778104,0.233652,0.024278,0.052344,74.600000
12,40,179.947928,18.578001,161.369927,0.234582,0.024306,0.052569,74.707317
12,41,179.799302,18.691163,161.108139,0.234365,0.024448,0.052479,74.666667
12,42,179.787939,18.716184,161.071755,0.234733,0.024521,0.052553,74.813953
12,43,180.480732,18.969382,161.511351,0.235007,0.024760,0.052562,74.613636
12,44,180.087267,19.006927,161.080340,0.235076,0.024881,0.052549,74.822222
12,45,180.450958,19.205001,161.245957,0.235975,0.025199,0.052694,74.891304
12,46,180.192178,19.427621,160.764557,0.235020,0.025380,0.052410,74.680851
12,47,179.712496,19.288868,160.423628,0.233747,0.025145,0.052150,74.458333
12,48,179.849017,19.075457,160.773560,0.233106,0.024828,0.052070,74.265306
12,49,180.256725,19.219810,161.036915,0.235017,0.025194,0.052456,74.520000
12,50,180.786318,19.252139,161.534178,0.235461,0.025209,0.052563,74.490196
12,51,181.363268,19.241739,162.121529,0.236069,0.025180,0.052722,74.461538
12,52,181.950549,19.378402,162.572147,0.237293,0.025413,0.052970,74.547170
12,53,181.542491,19.373809,162.168681,0.236782,0.025407,0.052844,74.592593
12,54,181.013008,19.285519,161.727489,0.234848,0.025171,0.052419,74.181818
12,55,180.722751,19.359978,161.362772,0.234332,0.025245,0.052272,74.089286
12,56,180.747320,19.349395,161.397925,0.234356,0.025228,0.052282,74.105263
12,57,180.327428,19.272182,161.055246,0.233621,0.025107,0.052129,74.017241
12,58,180.509797,19.331684,161.178113,0.233776,0.025172,0.052151,74.016949
12,59,181.038330,19.486788,161.551542,0.233905,0.025296,0.052152,73.916667
12,60,180.549972,19.487509,161.062462,0.233868,0.025371,0.052124,74.131148
12,61,180.515148,19.412085,161.103063,0.233802,0.025270,0.052133,74.161290
12,62,180.757338,19.624986,161.132351,0.234460,0.025601,0.052215,74.301587
12,63,180.749237,19.545012,161.204225,0.234032,0.025462,0.052142,74.250000
13,0,176.193559,16.321810,159.871749,0.537744,0.049814,0.121982,177.000000
13,1,172.711543,16.969890,155.741653,0.484431,0.047348,0.109271,164.000000
13,2,181.625614,20.932334,160.693280,0.489828,0.055709,0.108530,159.666667
13,3,172.093686,19.276715,152.816971,0.466188,0.051636,0.103638,160.250000
13,4,172.154437,20.602021,151.552416,0.482835,0.057819,0.106254,164.600000
13,5,174.499975,20.913317,153.586658,0.489112,0.058650,0.107616,165.500000
13,6,181.045176,21.929928,159.115249,0.505741,0.061276,0.111116,164.571429
13,7,184.452091,21.720228,162.731863,0.519565,0.061107,0.114614,165.000000
13,8,184.966103,21.830804,163.135299,0.530370,0.062551,0.116955,167.888889
13,9,186.025169,21.510601,164.514568,0.527835,0.061107,0.116682,166.900000
13,10,186.867744,21.676994,165.190750,0.535090,0.062154,0.118234,167.636364
13,11,186.668067,21.771806,164.896261,0.531915,0.062097,0.117455,166.583333
13,12,187.721098,22.269212,165.451886,0.538712,0.064045,0.118667,167.384615
13,13,187.966022,22.326495,165.639527,0.537302,0.063944,0.118340,167.000000
13,14,188.374782,22.002452,166.372330,0.540239,0.063169,0.119268,168.266667
13,15,188.320966,21.759871,166.561095,0.535665,0.062042,0.118406,167.125000
13,16,188.583305,21.712192,166.871113,0.532101,0.061429,0.117668,165.411765
13,17,186.046658,21.382285,164.664373,0.523195,0.060296,0.115725,164.666667
13,18,185.996373,21.502809,164.493565,0.520309,0.060275,0.115008,163.684211
13,19,185.478063,21.071182,164.406881,0.520454,0.059178,0.115319,164.300000
13,20,186.477712,20.809614,165.668098,0.519773,0.058179,0.115399,163.190476
13,21,186.588112,20.758891,165.829220,0.522679,0.058300,0.116095,163.636364
13,22,187.865916,21.029876,166.836040,0.523563,0.058716,0.116212,163.347826
13,23,187.396651,20.813184,166.583467,0.520141,0.057918,0.115556,163.000000
13,24,187.951919,21.278270,166.673649,0.522479,0.059332,0.115787,163.120000
13,25,188.181729,21.458344,166.723385,0.524459,0.060005,0.116114,163.615385
13,26,189.264541,21.657034,167.607507,0.524030,0.060126,0.115976,162.592593
13,27,188.601816,21.645980,166.955835,0.521633,0.060019,0.115403,162.214286
13,28,189.057767,21.793282,167.264485,0.521495,0.060242,0.115313,161.862069
13,29,188.776155,22.079009,166.697146,0.523267,0.061454,0.115453,162.500000
13,30,189.254812,22.465065,166.789747,0.526651,0.062860,0.115948,162.774194
13,31,189.049784,22.553704,166.496081,0.526485,0.063152,0.115833,162.781250
13,32,189.057946,22.652014,166.405932,0.526206,0.063374,0.115708,162.454545
13,33,188.957212,22.616871,166.340341,0.527695,0.063471,0.116056,162.852941
13,34,188.636062,22.604619,166.031443,0.527511,0.063517,0.115998,162.800000
13,35,188.077035,22.614522,165.462513,0.526088,0.063556,0.115633,162.972222
13,36,188.504363,22.830423,165.673940,0.528365,0.064314,0.116013,163.270270
13,37,189.073650,22.980054,166.093596,0.528817,0.064570,0.116062,162.947368
13,38,189.822911,23.181534,166.641377,0.530027,0.065000,0.116257,162.769231
13,39,189.957927,23.141991,166.815935,0.530797,0.064927,0.116468,162.900000
13,40,190.198341,23.251062,166.947279,0.531726,0.065261,0.116616,162.975610
13,41,189.974415,23.454075,166.520340,0.531612,0.065912,0.116425,162.976190
13,42,190.270242,23.379383,166.890859,0.533509,0.065803,0.116926,163.302326
13,43,190.027644,23.356245,166.671399,0.532172,0.065651,0.116630,163.090909
13,44,190.178206,23.187162,166.991045,0.531740,0.065104,0.116659,162.800000
13,45,190.040785,23.323316,166.717469,0.531906,0.065567,0.116585,162.804348
13,46,190.462117,23.304909,167.157209,0.533892,0.065595,0.117074,162.957447
13,47,190.228158,23.142466,167.085692,0.533929,0.065194,0.117184,163.270833
13,48,189.723407,23.061881,166.661526,0.531610,0.064859,0.116688,163.061224
13,49,189.586024,23.188289,166.397736,0.533082,0.065507,0.116894,163.320000
13,50,189.415948,23.171844,166.244104,0.531993,0.065379,0.116654,163.196078
13,51,189.541423,23.234582,166.306841,0.532288,0.065542,0.116687,163.115385
13,52,189.758427,23.372170,166.386257,0.533734,0.066049,0.116921,163.264151
13,53,190.003215,23.289279,166.713936,0.534181,0.065788,0.117098,163.203704
13,54,189.660495,23.205904,166.454590,0.533165,0.065542,0.116906,163.363636
13,55,189.192186,23.114044,166.078143,0.532549,0.065356,0.116798,163.464286
13,56,188.894161,23.062414,165.831747,0.532955,0.065351,0.116901,163.877193
13,57,188.814795,23.090944,165.723852,0.532241,0.065361,0.116720,163.620690
13,58,188.855832,23.016249,165.839583,0.532281,0.065139,0.116786,163.610169
13,59,188.517229,23.057890,165.459339,0.531357,0.065256,0.116525,163.683333
13,60,188.675453,23.165441,165.510012,0.532310,0.065631,0.116670,163.803279
13,61,188.474255,23.122438,165.351817,0.532215,0.065560,0.116664,164.000000
13,62,188.865969,23.215902,165.650067,0.532432,0.065699,0.116683,163.793651
13,63,188.752626,23.159069,165.593557,0.531449,0.065463,0.116497,163.734375
14,0,233.211433,67.755665,165.455768,3.108434,0.903103,0.551333,773.000000
14,1,213.931718,53.682909,160.248808,2.869455,0.719192,0.537566,787.000000
14,2,221.245999,59.526810,161.719189,2.945441,0.791182,0.538565,788.000000
14,3,217.345072,55.688324,161.656748,2.888928,0.739421,0.537377,785.750000
14,4,225.660996,60.828236,164.832760,2.996640,0.807009,0.547408,781.400000
14,5,229.073106,62.713975,166.359132,3.015059,0.824294,0.547691,779.166667
14,6,231.058804,64.876639,166.182165,3.065982,0.860865,0.551279,782.714286
14,7,234.329983,67.592458,166.737525,3.113104,0.898153,0.553738,779.875000
14,8,247.382329,80.378206,167.004123,3.281270,1.065275,0.553999,778.777778
14,9,248.466912,81.224039,167.242872,3.285291,1.073014,0.553069,779.600000
14,10,250.371345,83.018306,167.353039,3.325423,1.102428,0.555749,779.454545
14,11,247.859731,80.642421,167.217311,3.299104,1.072632,0.556618,780.416667
14,12,252.543741,84.764860,167.778881,3.371003,1.131714,0.559822,780.692308
14,13,251.000288,83.190141,167.810147,3.344428,1.109054,0.558844,780.571429
14,14,247.640606,80.919218,166.721388,3.286849,1.075618,0.552808,779.733333
14,15,246.479909,79.887667,166.592242,3.269210,1.061198,0.552003,780.500000
14,16,246.088766,80.108139,165.980628,3.282734,1.070553,0.553045,782.647059
14,17,243.500531,78.019939,165.480592,3.249449,1.042854,0.551649,782.833333
14,18,243.292693,77.861787,165.430907,3.254878,1.043223,0.552914,784.210526
14,19,241.199410,76.087073,165.112337,3.226469,1.019317,0.551788,784.400000
14,20,242.096856,76.958087,165.138769,3.247459,1.034158,0.553325,785.809524
14,21,240.587049,75.580728,165.006321,3.232548,1.016791,0.553939,785.772727
14,22,239.454941,74.337421,165.117520,3.209567,0.998328,0.552810,785.826087
14,23,239.024262,73.973948,165.050314,3.197454,0.991560,0.551473,786.000000
14,24,240.390778,75.316826,165.073952,3.219611,1.010970,0.552160,786.280000
14,25,240.546055,75.332528,165.213527,3.217170,1.009694,0.551869,785.923077
14,26,241.036925,75.545100,165.491825,3.229801,1.014394,0.553852,786.962963
14,27,241.014052,75.391235,165.622817,3.235091,1.013915,0.555294,787.357143
14,28,240.793504,75.016968,165.776536,3.235206,1.009670,0.556384,788.413793
14,29,241.833451,75.487346,166.346105,3.250242,1.016280,0.558491,787.833333
14,30,245.609501,79.209257,166.400245,3.306434,1.069141,0.559323,787.290323
14,31,244.893757,78.696261,166.197497,3.297291,1.062285,0.558751,786.843750
14,32,245.583809,79.443322,166.140488,3.312908,1.074705,0.559551,787.121212
14,33,246.386532,80.194091,166.192441,3.325963,1.085600,0.560091,787.000000
14,34,247.948540,81.703438,166.245102,3.355044,1.109420,0.561406,787.142857
14,35,247.867798,81.668003,166.199795,3.348861,1.107162,0.560425,786.638889
14,36,248.914885,82.621451,166.293434,3.361742,1.119425,0.560579,786.432432
14,37,249.285114,82.943421,166.341693,3.366796,1.123699,0.560774,786.421053
14,38,249.642142,83.263657,166.378485,3.370156,1.127405,0.560688,786.564103
14,39,248.995077,82.628238,166.366839,3.360582,1.118526,0.560514,786.575000
14,40,249.986161,83.110317,166.875845,3.371832,1.124200,0.561908,786.487805
14,41,250.385732,83.400153,166.985580,3.380050,1.129043,0.562752,786.476190
14,42,250.112374,83.168650,166.943723,3.373904,1.125088,0.562204,785.953488
14,43,250.486630,83.543832,166.942798,3.380726,1.130739,0.562497,786.340909
14,44,249.432046,82.708763,166.723282,3.367223,1.119564,0.561915,786.444444
14,45,249.740042,83.016010,166.724032,3.373621,1.124469,0.562288,786.326087
14,46,250.641185,83.753795,166.887391,3.387545,1.135076,0.563117,786.404255
14,47,249.850177,83.040501,166.809676,3.375331,1.125016,0.562579,786.375000
14,48,249.215593,82.286573,166.929020,3.365519,1.114505,0.562754,786.693878
14,49,250.875688,83.958245,166.917443,3.393675,1.139878,0.563449,786.240000
14,50,251.028181,84.225923,166.802258,3.394800,1.143064,0.562934,786.392157
14,51,251.035444,84.322890,166.712554,3.395804,1.144620,0.562796,786.461538
14,52,251.891951,85.088311,166.803640,3.408521,1.155375,0.563286,786.188679
14,53,251.225006,84.487164,166.737842,3.399107,1.147072,0.563009,786.240741
14,54,250.794818,84.021400,166.773418,3.391475,1.140230,0.562811,786.636364
14,55,250.547472,83.677699,166.869772,3.390159,1.136065,0.563524,786.464286
14,56,250.287508,83.484132,166.803376,3.385849,1.133134,0.563179,786.228070
14,57,249.876184,83.195432,166.680751,3.382710,1.129879,0.563208,786.413793
14,58,249.152902,82.679418,166.473484,3.372715,1.122780,0.562484,786.406780
14,59,248.951462,82.554956,166.396507,3.369061,1.120741,0.562080,786.550000
14,60,248.576837,82.217295,166.359542,3.363092,1.115868,0.561806,786.180328
14,61,248.211910,81.919552,166.292358,3.356584,1.111340,0.561311,785.967742
14,62,248.515570,82.121527,166.394042,3.360176,1.113833,0.561586,786.047619
14,63,248.232776,81.840256,166.392520,3.353398,1.109153,0.561061,786.046875
